"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.985698261357263,3566,0.985858585858586,3465,0.656511576484488,3576,0.644720816388646,3576,"1633748"
"2",0.980128743352925,3573,0.98019801980198,3434,0.770865017452676,3576,0.745549343533361,3576,"223811"
"3",0.981289579735176,3474,0.981470412432756,3346,0.505167045978969,3576,0.491820182105966,3576,"1948107"
"4",0.98852825965305,3574,0.989699570815451,3495,0.754554913433429,3576,0.741384563733562,3576,"1962655"
"5",0.985335413416537,3205,0.985856637737062,3111,0.386319438365486,3576,0.380587420131129,3576,"586116"
"6",0.974940738232306,2953,0.974002849002849,2808,0.465313034230327,3576,0.446189822855045,3576,"964155"
"7",0.996137339055794,2330,0.996107266435986,2312,0.131365603876922,3576,0.130384032163653,3576,"1942922"
"8",0.966270783847981,2105,0.966971544715447,1968,0.0910234645116124,3570,0.0848959234586401,3570,"929647"
"9",0.984322508398656,3572,0.984108639121641,3461,0.596414495190425,3576,0.584213732361964,3576,"1338378"
"10",1,2,1,2,1.77302519302057e-06,3574,1.77302519302057e-06,3574,"633346"
"11",0.979261179520415,3086,0.978709023318689,2959,0.397097641111034,3576,0.387645419214666,3576,"1650389"
"12",0.983450210378682,3565,0.983178654292343,3448,0.62593218151661,3576,0.611781901588658,3576,"1641245"
"13",NA,0,NA,0,0,3556,0,3556,"1663289"
"14",0.979402378880186,3447,0.979739945570003,3307,0.439909389475809,3576,0.42934435164736,3576,"618849"
"15",0.978620296465222,3508,0.978862756772849,3359,0.546301273820017,3576,0.530215841480188,3576,"1054084"
"16",0.986569669837717,3574,0.987948350071736,3485,0.798118923152034,3576,0.781187524345597,3576,"811237"
"17",0.988255033557047,3576,0.987972508591065,3492,0.605074521595658,3576,0.595540365991587,3576,"955492"
"18",0.977116704805492,3496,0.977831036548832,3338,0.504865426105879,3575,0.490505604367694,3575,"948898"
"19",0.978869217589949,3502,0.979725700655933,3354,0.494053634455218,3574,0.480378305040535,3574,"8383"
"20",0.97852582704585,3446,0.984031334739379,3319,0.586471781024986,3574,0.574809319005875,3574,"737498"
"21",0.986010072747622,3574,0.987349051178838,3478,0.771792884754576,3576,0.754833900150267,3576,"1041019"
"22",0.983582949308756,3472,0.985141158989599,3365,0.524506513483419,3575,0.514631858628099,3575,"1985204"
"23",0.977454337899543,3504,0.978786973409023,3347,0.482321849186869,3576,0.469539260195637,3576,"948601"
"24",0.982866043613707,2568,0.985507246376812,2484,0.197466647787752,3576,0.191742175610063,3576,"1331037"
"25",0.989373007438895,2823,0.98914223669924,2763,0.23425893701386,3576,0.231294774651912,3576,"1669601"
"26",0.976591493005995,3503,0.976667663775052,3343,0.415544963830382,3575,0.402656063012982,3575,"893041"
"27",0.979354155637904,1889,0.978464936499172,1811,0.0652898985252716,3576,0.0627644575345107,3576,"847832"
"28",0.992292870905588,1557,0.992172211350294,1533,0.0659998594340174,3576,0.0648203807172283,3576,"1102195"
"29",0.97584948048301,3561,0.975221238938053,3390,0.602956605405342,3576,0.583455230211265,3576,"592977"
"30",0.989090909090909,3575,0.988847583643123,3497,0.693746058180411,3576,0.68209228671886,3576,"1471895"
"31",0.985730274202574,3574,0.98764367816092,3480,0.776318920138523,3576,0.760078228440187,3576,"1958442"
"32",0.981010719754977,3265,0.9818759936407,3145,0.502366835913105,3576,0.49215083374381,3576,"948001"
"33",0.989031078610603,547,0.990671641791045,536,0.113339352721586,3560,0.112070494152014,3560,"964235"
"34",0.980458793542906,3531,0.979664014146773,3393,0.501810633149164,3576,0.49151628771775,3576,"1650226"
"35",0.971277649389237,3029,0.973739495798319,2856,0.264816549349511,3575,0.253732417093266,3575,"8201"
