"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",36,1,"max",0.995,"fixed",1,0.005,0,840,1,3,"1,2",0.913778036702592,13732,0.927311643835616,11680,0.275331335535674,19661,0.238983033941965,19661
