"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.904761904761905,588,0.942,500,0.588816339000364,594,0.522542181850439,594,"1633748"
"2",0.919191919191919,594,0.931102362204724,508,0.72411939065736,594,0.628661607665701,594,"223811"
"3",0.922680412371134,582,0.93,500,0.458292685185288,594,0.395857395297406,594,"1948107"
"4",0.916808149405772,589,0.94488188976378,508,0.651065646181228,594,0.57673148546166,594,"1962655"
"5",0.887867647058823,544,0.945054945054945,455,0.376684387850934,594,0.336932556863626,594,"586116"
"6",0.895437262357414,526,0.942922374429224,438,0.478727436706611,594,0.41939448893432,594,"964155"
"7",0.944444444444444,594,0.947269303201507,531,0.624554126932287,594,0.559436245653531,594,"1942922"
"8",0.863157894736842,190,0.86013986013986,143,0.0330915800254559,588,0.0237365532039846,588,"929647"
"9",0.922558922558923,594,0.925196850393701,508,0.59466283439775,594,0.507878502868434,594,"1338378"
"10",NA,0,NA,0,0,592,0,592,"633346"
"11",0.875565610859729,442,0.896253602305475,347,0.321415460164287,594,0.255277669102025,594,"1650389"
"12",0.925925925925926,594,0.927450980392157,510,0.613194339133048,594,0.524107428234315,594,"1641245"
"13",0.0666666666666667,15,0,1,0.0016330451596357,576,0,576,"1663289"
"14",0.909090909090909,561,0.928270042194093,474,0.391594058562456,594,0.340836338037966,594,"618849"
"15",0.901528013582343,589,0.904564315352697,482,0.515067412750248,594,0.422868785483012,594,"1054084"
"16",0.909090909090909,594,0.934653465346535,505,0.717800491211946,594,0.629886795375566,594,"811237"
"17",0.952861952861953,594,0.951762523191095,539,0.647292261679954,594,0.590721546658975,594,"955492"
"18",0.905172413793103,580,0.923711340206186,485,0.466038536644588,593,0.393590782408491,593,"948898"
"19",0.923478260869565,575,0.946322067594433,503,0.495473666674384,592,0.442726757254405,592,"8383"
"20",0.920433996383363,553,0.939834024896266,482,0.47402306134244,592,0.424848028488801,592,"737498"
"21",0.927609427609428,594,0.944230769230769,520,0.692870437555125,594,0.617603596577868,594,"1041019"
"22",0.878571428571429,560,0.924944812362031,453,0.450065794850169,593,0.392349044709595,593,"1985204"
"23",0.901041666666667,576,0.918410041841004,478,0.441358673881231,594,0.37183258306179,594,"948601"
"24",0.865482233502538,394,0.92258064516129,310,0.253013514351284,594,0.218279986511836,594,"1331037"
"25",0.966329966329966,594,0.969479353680431,557,0.468145542488558,594,0.443738412952283,594,"1669601"
"26",0.914141414141414,594,0.909090909090909,495,0.451233613924991,593,0.369168758368543,593,"893041"
"27",0.925925925925926,216,0.92972972972973,185,0.0393670668082326,594,0.0330953765064624,594,"847832"
"28",0.973867595818815,574,0.974264705882353,544,0.200901686891786,594,0.187282708625244,594,"1102195"
"29",0.895726495726496,585,0.930327868852459,488,0.568744150500225,594,0.494317947958913,594,"592977"
"30",0.94949494949495,594,0.951582867783985,537,0.698169520421329,594,0.630684881509139,594,"1471895"
"31",0.924242424242424,594,0.944230769230769,520,0.687334972181992,594,0.614103728309812,594,"1958442"
"32",0.92695652173913,575,0.922920892494929,493,0.468432090411635,594,0.395901453349627,594,"948001"
"33",0.987951807228916,83,0.987654320987654,81,0.0934415698645134,579,0.0911171139037599,579,"964235"
"34",0.916808149405772,589,0.929859719438878,499,0.456663592711753,594,0.38791844100132,594,"1650226"
"35",0.862475442043222,509,0.919597989949749,398,0.277996784510337,593,0.230429369038956,593,"8201"
"36",0.934343434343434,594,0.962406015037594,532,0.653842430476129,594,0.60005164804202,594,"1546130"
"37",0.920338983050847,590,0.938856015779093,507,0.502446531838401,594,0.437977555744727,594,"1221713"
"38",0.916666666666667,516,0.934240362811791,441,0.433142175563288,594,0.370250627271799,594,"943424"
"39",0.932409012131716,577,0.944664031620553,506,0.477871751844514,594,0.425128711519987,594,"706726"
"40",0.833955223880597,536,0.91970802919708,411,0.48332958449242,594,0.408349660586464,594,"809906"
