"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"16",0.978114478114478,594,0.977112676056338,568,0.963834092460512,594,0.921076317799953,594,"811237"
"17",0.994949494949495,594,0.994897959183674,588,0.878306830341428,594,0.869526633198102,594,"955492"
"18",0.983164983164983,594,0.984347826086956,575,0.933158869460162,594,0.905476399494519,594,"948898"
"19",0.988215488215488,594,0.987931034482759,580,0.947287974671246,594,0.926613196477498,594,"8383"
"20",0.986531986531986,594,0.986183074265976,579,0.743877449092082,594,0.729731515075176,594,"737498"
"21",0.976430976430976,594,0.975265017667845,566,0.962756990806894,594,0.916665697643277,594,"1041019"
"22",0.971380471380471,594,0.969642857142857,560,0.945083461075696,594,0.890270587090572,594,"1985204"
"23",0.986531986531986,594,0.986159169550173,578,0.953751745531906,594,0.928317796020541,594,"948601"
"24",0.98989898989899,594,0.989690721649485,582,0.933794242906748,594,0.914803084129855,594,"1331037"
"25",0.988215488215488,594,0.991394148020654,581,0.94007789874375,594,0.924175212111419,594,"1669601"
"26",0.98989898989899,594,0.991408934707904,582,0.981190015377397,594,0.963036035343037,594,"893041"
"27",1,594,1,594,0.982607176466828,594,0.982607176466828,594,"847832"
"28",0.991582491582492,594,0.991438356164384,584,0.962674605373916,594,0.946485998655466,594,"1102195"
"29",0.97979797979798,594,0.980735551663748,571,0.947485969927862,594,0.912128470766083,594,"592977"
"30",0.981481481481482,594,0.984265734265734,572,0.926401649802882,594,0.895700517161736,594,"1471895"
"31",0.973063973063973,594,0.97153024911032,562,0.958749317810204,594,0.906067197353594,594,"1958442"
"32",0.984848484848485,594,0.984375,576,0.937853308080212,594,0.909929388727883,594,"948001"
"33",0.993265993265993,594,0.99488926746167,587,0.896470265543773,594,0.888388422042347,594,"964235"
"34",0.983164983164983,594,0.984347826086956,575,0.933390039026131,594,0.906664268108913,594,"1650226"
"35",0.984848484848485,594,0.984375,576,0.923582509042589,594,0.896475854136528,594,"8201"
"36",0.973063973063973,594,0.976991150442478,565,0.921053533641849,594,0.880287009386421,594,"1546130"
"37",0.983164983164983,594,0.984320557491289,574,0.944887478168943,594,0.915075487354607,594,"1221713"
"38",0.978114478114478,594,0.982425307557118,569,0.902379029229515,594,0.868786383315486,594,"943424"
"39",0.973063973063973,594,0.97508896797153,562,0.929177915305627,594,0.880990240390054,594,"706726"
"40",0.972273567467652,541,0.980582524271845,515,0.708197907946203,594,0.686394334351773,594,"809906"
"41",0.983164983164983,594,0.986111111111111,576,0.946707771343125,594,0.92286701870613,594,"611375"
"42",0.981450252951096,593,0.986062717770035,574,0.934260708794572,594,0.908948317311986,594,"1547003"
"43",0.974747474747475,594,0.973404255319149,564,0.960950344710157,594,0.911586326493263,594,"1946494"
"44",0.981481481481482,594,0.982547993019197,573,0.862293578727383,594,0.834424124139044,594,"1545927"
"45",0.986531986531986,594,0.987910189982729,579,0.953905778757088,594,0.932545067938019,594,"618853"
"46",0.966329966329966,594,0.965765765765766,555,0.843650343404749,594,0.789723749663259,594,"2008368"
"47",0.974747474747475,594,0.982363315696649,567,0.890003528601587,594,0.858096838442702,594,"943904"
"48",0.981481481481482,594,0.986038394415358,573,0.959887315296167,594,0.930477086793345,594,"1633630"
"49",0.986531986531986,594,0.986159169550173,578,0.904747921692317,594,0.880655196494035,594,"1114910"
"50",0.991582491582492,594,0.991438356164384,584,0.979622409075515,594,0.963093387532131,594,"1023683"
"51",0.978114478114478,594,0.985989492119089,571,0.931037751671632,594,0.903332369305882,594,"793205"
"52",0.991582491582492,594,0.993162393162393,585,0.803492705723644,594,0.796291649302983,594,"1221771"
"53",0.984848484848485,594,0.984375,576,0.947361274634608,594,0.919203011492027,594,"1054467"
"54",0.974747474747475,594,0.980633802816901,568,0.959998077177566,594,0.923767422746511,594,"715945"
"55",0.984848484848485,594,0.984375,576,0.961899151288832,594,0.933022792704766,594,"1054036"
"56",0.986531986531986,594,0.987889273356401,578,0.934632939363503,594,0.911369313579304,594,"612046"
"57",0.983164983164983,594,0.986086956521739,575,0.9233249177869,594,0.897831998857753,594,"1102397"
"58",0.978114478114478,594,0.980701754385965,570,0.91490248423956,594,0.881776305198042,594,"358485"
"59",0.968013468013468,594,0.975,560,0.930546167106669,594,0.884716270618072,594,"810877"
"60",0.983164983164983,594,0.982578397212544,574,0.92678787690686,594,0.89553794655372,594,"1126"
"61",0.97979797979798,594,0.982486865148862,571,0.934693012194177,594,0.902040223016784,594,"715737"
"62",0.998316498316498,594,0.998310810810811,592,0.905719823017231,594,0.90276546994188,594,"1099406"
"63",0.978077571669477,593,0.982456140350877,570,0.902921922424921,594,0.874033934301256,594,"1220694"
"64",0.978114478114478,594,0.978910369068541,569,0.92621109323505,594,0.888320193887246,594,"943893"
"65",0.981481481481482,594,0.982517482517482,572,0.896361997507392,594,0.865979441466013,594,"809838"
"66",0.984822934232715,593,0.986111111111111,576,0.93460521684912,594,0.909901509208297,594,"1054436"
"67",1,594,1,594,0.845905660769009,594,0.845905660769009,594,"817395"
"68",0.986531986531986,594,0.991379310344828,580,0.965013737878194,594,0.948124095865663,594,"586036"
"69",0.978077571669477,593,0.982425307557118,569,0.910681221137328,594,0.877146868085395,594,"706714"
"70",0.983164983164983,594,0.984347826086956,575,0.944782757119756,594,0.916804038392035,594,"1220878"
"71",0.98989898989899,594,0.989690721649485,582,0.963354366064228,594,0.943784818618225,594,"955414"
"72",0.976430976430976,594,0.982456140350877,570,0.858945115348539,594,0.830319649375669,594,"1555181"
"73",0.996632996632997,594,0.996610169491525,590,0.994060179479642,594,0.987339775680919,594,"1739024"
"74",0.978114478114478,594,0.977152899824253,569,0.960371346067776,594,0.919266586559143,594,"1652570"
"75",0.974747474747475,594,0.977031802120141,566,0.897520057387879,594,0.85971100020332,594,"1220941"
"76",0.984848484848485,594,0.986135181975737,577,0.926327246662218,594,0.90195206170275,594,"1947988"
"77",0.978114478114478,594,0.978910369068541,569,0.950891495506026,594,0.912161900765385,594,"807274"
"78",0.973063973063973,594,0.97153024911032,562,0.943696807223425,594,0.892437494881064,594,"1475279"
"79",0.98989898989899,594,0.991423670668954,583,0.933925939556005,594,0.918384881850884,594,"594559"
"80",0.986531986531986,594,0.986159169550173,578,0.979040646955766,594,0.952455667159805,594,"965207"
